,jordkvalitet,kartleggingsmetode,verifiseringsdato,målemetode,nøyaktighet,fylkeid,komid
2097,2,J,20191031000000,82,0,42,4204
2098,1,J,20191031000000,45,200,42,4204
2099,2,J,20191031000000,45,200,42,4204
2100,2,J,20191031000000,45,200,42,4204
2101,2,J,20191031000000,45,200,42,4204
2102,2,J,20191031000000,45,200,42,4204
2103,2,J,20191031000000,45,200,42,4204
2104,1,J,20191031000000,45,200,42,4204
2105,2,J,20191031000000,45,200,42,4204
2106,2,J,20191031000000,45,200,42,4204
2107,2,J,20191031000000,45,200,42,4204
2108,2,J,20191031000000,82,0,42,4204
2109,2,J,20191031000000,45,200,42,4204
2110,2,J,20191031000000,45,200,42,4204
2111,2,J,20191031000000,45,200,42,4204
2112,3,J,20191031000000,45,200,42,4204
2113,1,J,20191031000000,45,200,42,4204
2114,1,J,20191031000000,45,200,42,4204
2115,2,J,20191031000000,45,200,42,4204
2116,1,J,20191031000000,45,200,42,4204
2117,1,J,20191031000000,45,200,42,4204
2118,2,J,20191031000000,45,200,42,4204
2119,2,J,20191031000000,45,200,42,4204
2120,2,J,20191031000000,45,200,42,4204
2121,3,J,20191031000000,45,200,42,4204
2122,2,J,20191031000000,45,200,42,4204
2123,2,J,20191031000000,45,200,42,4204
2124,2,J,20191031000000,45,200,42,4204
2125,3,J,20191031000000,45,200,42,4204
2126,1,J,20191031000000,45,200,42,4204
2127,2,J,20191031000000,45,200,42,4204
2128,2,J,20191031000000,45,200,42,4204
2129,3,J,20191031000000,45,200,42,4204
2130,2,J,20191031000000,45,200,42,4204
2131,3,J,20191031000000,45,200,42,4204
2132,2,J,20191031000000,45,200,42,4204
2133,2,J,20191031000000,45,200,42,4204
2134,1,J,20191031000000,45,200,42,4204
2135,3,J,20191031000000,45,200,42,4204
2136,2,J,20191031000000,45,200,42,4204
2137,2,J,20191031000000,45,200,42,4204
2138,2,J,20191031000000,45,200,42,4204
2139,2,J,20191031000000,45,200,42,4204
2140,2,J,20191031000000,45,200,42,4204
2141,2,J,20191031000000,45,200,42,4204
2142,2,J,20191031000000,45,200,42,4204
2143,2,J,20191031000000,45,200,42,4204
2144,2,J,20191031000000,45,200,42,4204
2145,2,J,20191031000000,45,200,42,4204
2146,2,J,20191031000000,45,200,42,4204
2147,2,J,20191031000000,45,200,42,4204
2148,1,J,20191031000000,45,200,42,4204
2149,2,J,20191031000000,45,200,42,4204
2150,2,J,20191031000000,45,200,42,4204
2151,2,J,20191031000000,45,200,42,4204
2152,2,J,20191031000000,45,200,42,4204
2153,2,J,20191031000000,45,200,42,4204
2154,1,J,20191031000000,45,200,42,4204
2155,2,J,20191031000000,45,200,42,4204
2156,2,J,20191031000000,45,200,42,4204
2157,2,J,20191031000000,45,200,42,4204
2158,2,J,20191031000000,45,200,42,4204
2159,2,J,20191031000000,45,200,42,4204
2160,2,J,20191031000000,45,200,42,4204
2161,2,J,20191031000000,45,200,42,4204
2162,2,J,20191031000000,45,200,42,4204
2163,2,J,20191031000000,45,200,42,4204
2164,2,J,20191031000000,45,200,42,4204
2165,2,J,20191031000000,45,200,42,4204
2166,2,J,20191031000000,45,200,42,4204
2167,2,J,20191031000000,45,200,42,4204
2168,1,J,20191031000000,45,200,42,4204
2169,3,J,20191031000000,45,200,42,4204
2170,1,J,20191031000000,45,200,42,4204
2171,2,J,20191031000000,45,200,42,4204
2172,1,J,20191031000000,45,200,42,4204
2173,2,J,20191031000000,45,200,42,4204
2174,3,J,20191031000000,45,200,42,4204
2175,3,J,20191031000000,45,200,42,4204
2176,2,J,20191031000000,45,200,42,4204
2177,2,J,20191031000000,45,200,42,4204
2178,2,J,20191031000000,45,200,42,4204
2179,2,J,20191031000000,45,200,42,4204
2180,2,J,20191031000000,45,200,42,4204
2181,2,J,20191031000000,45,200,42,4204
2182,2,J,20191031000000,45,200,42,4204
2183,2,J,20191031000000,45,200,42,4204
2184,1,J,20191031000000,45,200,42,4204
2185,1,J,20191031000000,45,200,42,4204
2186,1,J,20191031000000,45,200,42,4204
2187,2,J,20191031000000,45,200,42,4204
2188,2,J,20191031000000,45,200,42,4204
2189,2,J,20191031000000,45,200,42,4204
2190,2,J,20191031000000,45,200,42,4204
2191,1,J,20191031000000,45,200,42,4204
2192,1,J,20191031000000,45,200,42,4204
2193,2,J,20191031000000,45,200,42,4204
2194,2,J,20191031000000,45,200,42,4204
2195,2,J,20191031000000,45,200,42,4204
2196,1,J,20191031000000,45,200,42,4204
2197,2,J,20191031000000,45,200,42,4204
2198,2,J,20191031000000,45,200,42,4204
2199,2,J,20191031000000,45,200,42,4204
2200,1,J,20191031000000,45,200,42,4204
2201,2,J,20191031000000,45,200,42,4204
2202,2,J,20191031000000,45,200,42,4204
2203,1,J,20191031000000,45,200,42,4204
2204,2,J,20191031000000,45,200,42,4204
2205,2,J,20191031000000,45,200,42,4204
2206,3,J,20191031000000,45,200,42,4204
2207,3,J,20191031000000,82,0,42,4204
2208,2,J,20191031000000,45,200,42,4204
2209,2,J,20191031000000,45,200,42,4204
2210,2,J,20191031000000,45,200,42,4204
2211,2,J,20191031000000,45,200,42,4204
2212,2,J,20191031000000,45,200,42,4204
2213,2,J,20191031000000,45,200,42,4204
2214,2,J,20191031000000,45,200,42,4204
2215,1,J,20191031000000,45,200,42,4204
2216,2,J,20191031000000,45,200,42,4204
2217,2,J,20191031000000,45,200,42,4204
2218,2,J,20191031000000,45,200,42,4204
2219,2,J,20191031000000,45,200,42,4204
2220,1,J,20191031000000,45,200,42,4204
2221,2,J,20191031000000,45,200,42,4204
2222,2,J,20191031000000,45,200,42,4204
2223,2,J,20191031000000,45,200,42,4204
2224,2,J,20191031000000,45,200,42,4204
2225,1,J,20191031000000,45,200,42,4204
2226,2,J,20191031000000,45,200,42,4204
2227,1,J,20191031000000,45,200,42,4204
2228,2,J,20191031000000,45,200,42,4204
2229,1,J,20191031000000,45,200,42,4204
2230,1,J,20191031000000,45,200,42,4204
2231,2,J,20191031000000,82,0,42,4204
2232,2,J,20191031000000,45,200,42,4204
2233,2,J,20191031000000,45,200,42,4204
2234,2,J,20191031000000,45,200,42,4204
2235,2,J,20191031000000,45,200,42,4204
2236,2,J,20191031000000,45,200,42,4204
2237,2,J,20191031000000,45,200,42,4204
2238,2,J,20191031000000,45,200,42,4204
2239,2,J,20191031000000,45,200,42,4204
2240,1,J,20191031000000,45,200,42,4204
2241,1,J,20191031000000,45,200,42,4204
2242,2,J,20191031000000,45,200,42,4204
2243,3,J,20191031000000,45,200,42,4204
2244,2,J,20191031000000,45,200,42,4204
2245,2,J,20191031000000,45,200,42,4204
2246,3,J,20191031000000,45,200,42,4204
2247,2,J,20190211000000,0,0,42,4204
2248,2,J,20190211000000,0,0,42,4204
2249,2,D,99990101,45,0,42,4218
2250,2,D,99990101,45,0,42,4218
2251,3,D,99990101,45,0,42,4218
2252,3,D,99990101,45,0,42,4218
2253,3,D,99990101,45,0,42,4218
2254,3,D,99990101,45,0,42,4218
2255,3,D,99990101,45,0,42,4218
2256,2,D,99990101,45,0,42,4218
2257,3,D,99990101,45,0,42,4218
2258,3,D,99990101,45,0,42,4218
2259,3,D,99990101,45,0,42,4218
2260,2,D,20160422000000,45,200,42,4218
2261,2,D,20160422000000,45,200,42,4218
2262,3,D,20160422000000,45,200,42,4218
2263,3,D,99990101,45,0,42,4218
2264,2,D,99990101,45,0,42,4218
2265,2,D,99990101,45,0,42,4218
2266,1,D,99990101,45,0,42,4221
2267,3,D,99990101,45,0,42,4221
2268,1,D,99990101,45,0,42,4221
2269,2,D,99990101,45,0,42,4221
2270,3,D,99990101,45,0,42,4221
2271,3,D,99990101,45,0,42,4221
2272,2,D,99990101,45,0,42,4221
2273,1,D,99990101,45,0,42,4221
2274,3,D,99990101,45,0,42,4221
2275,1,D,99990101,45,0,42,4221
2276,3,D,99990101,45,0,42,4221
2277,2,D,99990101,45,0,42,4221
2278,1,D,99990101,45,0,42,4221
2279,1,D,99990101,45,0,42,4221
2280,1,D,99990101,45,0,42,4221
2281,2,D,99990101,45,0,42,4221
2282,1,D,99990101,45,0,42,4221
2283,1,D,99990101,45,0,42,4221
2284,1,D,99990101,45,0,42,4221
2285,3,D,99990101,45,0,42,4221
2286,2,D,99990101,45,0,42,4221
2287,2,D,99990101,45,0,42,4221
2288,1,D,99990101,45,0,42,4221
2289,3,D,99990101,45,0,42,4221
2290,3,D,99990101,45,0,42,4221
2291,2,D,99990101,45,0,42,4221
2292,3,D,99990101,45,0,42,4221
2293,3,D,99990101,45,0,42,4221
2294,3,D,99990101,45,0,42,4221
2295,2,D,99990101,45,0,42,4221
2296,3,D,99990101,45,0,42,4221
2297,2,D,99990101,45,0,42,4221
2298,3,D,99990101,45,0,42,4221
2299,2,D,99990101,45,0,42,4221
2300,3,D,99990101,45,0,42,4221
2301,3,D,99990101,45,0,42,4221
2302,1,D,99990101,45,0,42,4221
2303,1,D,99990101,45,0,42,4221
2304,3,D,99990101,45,0,42,4221
2305,3,D,99990101,45,0,42,4221
2306,2,D,99990101,45,0,42,4221
2307,2,D,99990101,45,0,42,4221
2308,3,D,99990101,45,0,42,4221
2309,3,D,99990101,45,0,42,4221
2310,3,D,99990101,45,0,42,4221
2311,3,D,99990101,45,0,42,4221
2312,2,D,99990101,45,0,42,4221
2313,2,D,99990101,45,0,42,4221
2314,1,D,99990101,45,0,42,4221
2315,3,D,99990101,45,0,42,4221
2316,2,D,99990101,45,0,42,4221
2317,2,D,99990101,45,0,42,4221
2318,2,D,99990101,45,0,42,4221
2319,2,D,99990101,45,0,42,4221
2320,2,D,99990101,45,0,42,4221
2321,2,D,99990101,45,0,42,4221
2322,1,D,99990101,45,0,42,4221
2323,2,D,99990101,45,0,42,4221
2324,3,D,99990101,45,0,42,4221
2325,2,D,99990101,45,0,42,4221
2326,1,D,99990101,45,0,42,4221
2327,2,D,99990101,45,0,42,4221
2328,2,D,99990101,45,0,42,4221
2329,2,D,99990101,82,0,42,4221
2330,3,D,99990101,45,0,42,4221
2331,3,D,99990101,45,0,42,4221
2332,1,D,99990101,45,0,42,4221
2333,1,D,99990101,82,0,42,4221
2334,2,D,99990101,45,0,42,4221
2335,1,D,99990101,82,0,42,4221
2336,1,D,99990101,45,0,42,4221
2337,1,D,99990101,45,0,42,4221
2338,1,D,99990101,45,0,42,4221
2339,1,D,99990101,45,0,42,4221
2340,1,D,99990101,45,0,42,4221
2341,2,D,99990101,82,0,42,4221
2342,1,D,99990101,45,0,42,4221
2343,2,D,99990101,45,0,42,4221
2344,1,D,99990101,45,0,42,4221
2345,1,D,99990101,45,0,42,4221
2346,3,D,99990101,45,0,42,4221
2347,1,D,99990101,45,0,42,4221
2348,1,D,99990101,45,0,42,4221
2349,2,D,99990101,45,0,42,4221
2350,1,D,99990101,45,0,42,4221
2351,2,D,99990101,45,0,42,4221
2352,1,D,99990101,45,0,42,4221
2353,1,D,99990101,45,0,42,4221
2354,1,D,19981211000000,22,0,42,4214
2355,2,D,19981211000000,22,0,42,4214
2356,1,D,19981211000000,22,0,42,4214
2357,1,D,19981211000000,22,0,42,4214
2358,2,D,19981211000000,22,0,42,4214
2359,1,D,19981111000000,22,0,42,4214
2360,2,D,19981211000000,22,0,42,4214
2361,2,D,19981211000000,22,0,42,4214
2362,2,D,19981211000000,22,0,42,4214
2363,2,D,19981211000000,22,0,42,4214
2364,2,D,19981211000000,22,0,42,4214
2365,2,D,19990127000000,22,0,42,4214
2366,2,D,19990127000000,22,0,42,4214
2367,2,D,19990127000000,22,0,42,4214
2368,2,D,19990127000000,22,0,42,4214
2369,2,D,19990127000000,22,0,42,4214
2370,2,D,19990127000000,22,0,42,4214
2371,1,D,19990127000000,22,0,42,4214
2372,2,D,19990127000000,22,0,42,4214
2373,2,D,19990127000000,22,0,42,4214
2374,1,D,19981211000000,22,0,42,4214
2375,2,D,19981211000000,22,0,42,4214
2376,1,D,19981211000000,22,0,42,4214
2377,1,D,19981211000000,22,0,42,4214
2378,3,D,19981211000000,22,0,42,4214
2379,2,D,19981211000000,22,0,42,4214
2380,1,D,19981211000000,22,0,42,4214
2381,2,D,19981211000000,22,0,42,4214
2382,2,D,19981211000000,22,0,42,4214
2383,2,D,19981211000000,22,0,42,4214
2384,2,D,19981211000000,22,0,42,4214
2385,1,D,19981111000000,22,0,42,4214
2386,2,D,19981111000000,22,0,42,4214
2387,1,D,19981111000000,22,0,42,4214
2388,1,D,19981111000000,22,0,42,4214
2389,3,D,19981111000000,22,0,42,4214
2390,3,D,19981111000000,22,0,42,4214
2391,2,D,19981111000000,82,0,42,4214
2392,1,D,19981211000000,22,0,42,4214
2393,1,D,19981211000000,22,0,42,4214
2394,2,D,19981211000000,22,0,42,4214
2395,1,D,19981211000000,22,0,42,4214
2396,1,D,19981211000000,22,0,42,4214
2397,2,D,19981211000000,22,0,42,4214
2398,2,D,20000622000000,22,0,42,4214
2399,2,D,20000622000000,22,0,42,4214
2400,2,D,20000622000000,22,0,42,4214
2401,2,D,20000622000000,22,0,42,4214
2402,2,D,20000622000000,22,0,42,4214
2403,2,D,20000622000000,22,0,42,4214
2404,1,D,20000622000000,22,0,42,4214
2405,2,D,20000622000000,22,0,42,4214
2406,2,D,20000622000000,22,0,42,4214
2407,2,D,20000622000000,22,0,42,4214
2408,1,D,20000802000000,22,0,42,4214
2409,1,D,20000802000000,22,0,42,4214
2410,2,D,19981211000000,22,0,42,4214
2411,1,D,19981211000000,22,0,42,4214
2412,1,D,19981211000000,22,0,42,4214
2413,2,D,19981211000000,22,0,42,4214
2414,1,D,19981211000000,22,0,42,4214
2415,3,D,19981211000000,22,0,42,4214
2416,2,D,19981211000000,22,0,42,4214
2417,1,D,19981211000000,22,0,42,4214
2418,2,D,19981211000000,22,0,42,4214
2419,1,D,19981211000000,22,0,42,4214
2420,2,D,19981211000000,22,0,42,4214
2421,2,D,19981211000000,22,0,42,4214
2422,1,D,19981211000000,22,0,42,4214
2423,1,D,19981211000000,22,0,42,4214
2424,1,D,19981112000000,22,0,42,4214
2425,1,D,19981211000000,22,0,42,4214
2426,1,D,19981211000000,22,0,42,4214
2427,1,D,19981211000000,22,0,42,4214
2428,1,D,19981211000000,22,0,42,4214
2429,1,D,19981211000000,22,0,42,4214
2430,2,D,19981211000000,22,0,42,4214
2431,1,D,19981211000000,22,0,42,4214
2432,1,D,19981211000000,22,0,42,4214
2433,1,D,19981211000000,22,0,42,4214
2434,1,D,19981211000000,22,0,42,4214
2435,1,D,19981211000000,22,0,42,4214
2436,1,D,19981211000000,22,0,42,4214
2437,1,D,19981211000000,22,0,42,4214
2438,1,D,19981211000000,22,0,42,4214
2439,1,D,19981211000000,22,0,42,4214
2440,1,D,19981211000000,22,0,42,4214
2441,1,D,19981211000000,22,0,42,4214
2442,1,D,19981211000000,22,0,42,4214
2443,1,D,19981112000000,22,0,42,4214
2444,2,D,19981211000000,22,0,42,4214
2445,1,D,19981211000000,22,0,42,4214
2446,1,D,19981211000000,22,0,42,4214
2447,1,D,19981211000000,22,0,42,4214
2448,1,D,19981211000000,22,0,42,4214
2449,3,D,19981211000000,22,0,42,4214
2450,1,D,19981211000000,22,0,42,4214
2451,2,D,19981211000000,22,0,42,4214
2452,1,D,19981211000000,22,0,42,4214
2453,1,D,19981211000000,22,0,42,4214
2454,1,D,19981211000000,22,0,42,4214
2455,1,D,19981211000000,22,0,42,4214
2456,2,D,19981211000000,22,0,42,4214
2457,2,D,19981211000000,22,0,42,4214
2458,1,D,19981211000000,22,0,42,4214
2459,1,D,19981211000000,22,0,42,4214
2460,1,D,19981211000000,22,0,42,4214
2461,1,D,19981211000000,22,0,42,4214
2462,1,D,19981211000000,22,0,42,4214
2463,1,D,19981211000000,22,0,42,4214
2464,1,D,19981211000000,22,0,42,4214
2465,1,D,19981112000000,22,0,42,4214
2466,1,D,19981211000000,22,0,42,4214
2467,1,D,19981112000000,22,0,42,4214
2468,1,D,19981112000000,22,0,42,4214
2469,1,D,19981112000000,22,0,42,4214
2470,1,D,19981112000000,22,0,42,4214
2471,1,D,19981112000000,22,0,42,4214
2472,2,D,19981211000000,22,0,42,4214
2473,1,D,19981211000000,22,0,42,4214
2474,2,D,19981211000000,22,0,42,4214
2475,1,D,19981211000000,22,0,42,4214
2476,2,D,19981211000000,22,0,42,4214
2477,2,D,19981211000000,22,0,42,4214
2478,1,D,19981211000000,22,0,42,4214
2479,2,D,19981211000000,22,0,42,4214
2480,2,D,19990111000000,22,0,42,4214
2481,2,D,19990111000000,22,0,42,4214
2482,2,D,99990101,22,0,42,4214
2483,1,D,19990111000000,22,0,42,4214
2484,2,D,99990101,22,0,42,4214
2485,2,D,99990101,22,0,42,4214
2486,2,D,19990111000000,22,0,42,4214
2487,2,D,19990111000000,22,0,42,4214
2488,2,D,99990101,22,0,42,4214
2489,2,D,99990101,22,0,42,4214
2490,2,D,19990111000000,22,0,42,4214
2491,2,D,19990111000000,22,0,42,4214
2492,1,D,19981210000000,22,0,42,4214
2493,2,D,99990101,22,0,42,4214
2494,2,D,99990101,22,0,42,4214
2495,2,D,99990101,22,0,42,4214
2496,1,D,99990101,22,0,42,4214
2497,2,D,99990101,22,0,42,4214
2498,1,D,99990101,22,0,42,4214
2499,2,D,99990101,22,0,42,4214
2500,2,D,99990101,22,0,42,4214
2501,2,D,99990101,22,0,42,4214
2502,2,D,19990111000000,22,0,42,4214
2503,1,D,19990111000000,22,0,42,4214
2504,1,D,19990111000000,82,0,42,4214
2505,2,D,19981210000000,22,0,42,4214
2506,2,D,19990111000000,22,0,42,4214
2507,2,D,19990111000000,22,0,42,4214
2508,1,D,19981202000000,22,0,42,4214
2509,2,D,19981202000000,22,0,42,4214
2510,2,D,19990111000000,22,0,42,4214
2511,3,D,19990111000000,22,0,42,4214
2512,2,D,19990111000000,22,0,42,4214
2513,2,D,19990111000000,22,0,42,4214
2514,2,D,19990111000000,22,0,42,4214
2515,1,D,19990111000000,22,0,42,4214
2516,3,D,19990111000000,22,0,42,4214
2517,2,D,19990111000000,22,0,42,4214
2518,1,D,19990111000000,22,0,42,4214
2519,1,D,19990111000000,22,0,42,4214
2520,1,D,19990111000000,22,0,42,4214
2521,1,D,19990111000000,22,0,42,4214
2522,2,D,19990111000000,22,0,42,4214
2523,2,D,19990111000000,22,0,42,4214
2524,3,D,19990111000000,22,0,42,4214
2525,1,D,19990111000000,22,0,42,4214
2526,2,D,19990111000000,22,0,42,4214
2527,1,D,19990111000000,82,0,42,4214
2528,1,D,19990112000000,22,0,42,4214
2529,3,D,19990112000000,22,0,42,4214
2530,2,D,19990112000000,22,0,42,4214
2531,2,D,19990112000000,22,0,42,4214
2532,1,D,19990112000000,22,0,42,4214
2533,1,D,19990112000000,22,0,42,4214
2534,1,D,19990112000000,22,0,42,4214
2535,2,D,19990112000000,22,0,42,4214
2536,2,D,19990111000000,22,0,42,4214
2537,2,D,19990111000000,22,0,42,4214
2538,2,D,19990111000000,22,0,42,4214
2539,1,D,19990111000000,22,0,42,4214
2540,2,D,19990111000000,22,0,42,4214
2541,2,D,19990111000000,22,0,42,4214
2542,1,D,19990111000000,22,0,42,4214
2543,1,D,19990111000000,22,0,42,4214
2544,2,D,19990111000000,22,0,42,4214
2545,1,D,19981210000000,22,0,42,4214
2546,2,D,19981210000000,22,0,42,4214
2547,1,D,19981210000000,22,0,42,4214
2548,2,D,99990101,22,0,42,4214
2549,2,D,99990101,22,0,42,4214
2550,2,D,99990101,22,0,42,4214
2551,1,D,99990101,22,0,42,4214
2552,1,D,99990101,22,0,42,4214
2553,2,D,99990101,22,0,42,4214
2554,3,D,99990101,22,0,42,4214
2555,1,D,99990101,22,0,42,4214
2556,1,D,99990101,22,0,42,4214
2557,2,D,99990101,22,0,42,4214
2558,1,D,99990101,22,0,42,4214
2559,1,D,99990101,22,0,42,4214
2560,1,D,99990101,22,0,42,4214
2561,2,D,99990101,22,0,42,4214
2562,2,D,99990101,22,0,42,4214
2563,2,D,99990101,22,0,42,4214
2564,3,D,99990101,22,0,42,4214
2565,1,D,99990101,22,0,42,4214
2566,3,D,99990101,0,0,42,4214
2567,2,D,99990101,22,0,42,4214
2568,2,D,99990101,22,0,42,4214
2569,2,D,99990101,22,0,42,4214
2570,2,D,99990101,22,0,42,4214
2571,2,D,99990101,22,0,42,4214
2572,3,D,99990101,22,0,42,4214
2573,2,D,99990101,22,0,42,4214
2574,2,D,99990101,22,0,42,4214
2575,1,D,99990101,22,0,42,4214
2576,1,D,99990101,22,0,42,4214
2577,1,D,99990101,22,0,42,4214
2578,3,D,99990101,22,0,42,4214
2579,1,D,99990101,22,0,42,4214
2580,1,D,99990101,22,0,42,4214
2581,1,D,99990101,22,0,42,4214
2582,1,D,99990101,22,0,42,4214
2583,2,D,99990101,22,0,42,4214
2584,2,D,99990101,22,0,42,4214
2585,2,D,99990101,22,0,42,4214
2586,1,D,99990101,22,0,42,4214
2587,1,D,99990101,22,0,42,4214
2588,1,D,19981211000000,22,0,42,4214
2589,1,D,19981211000000,22,0,42,4214
2590,2,D,19981211000000,22,0,42,4214
2591,1,D,19981211000000,22,0,42,4214
2592,1,D,19981211000000,22,0,42,4214
2593,1,D,19981211000000,22,0,42,4214
2594,2,D,19981211000000,22,0,42,4214
2595,1,D,19981211000000,22,0,42,4214
2596,1,D,19981211000000,22,0,42,4214
2597,1,D,19981211000000,22,0,42,4214
2598,1,D,19981211000000,22,0,42,4214
2599,1,D,19981211000000,22,0,42,4214
2600,1,D,19981211000000,22,0,42,4214
2601,1,D,19981211000000,22,0,42,4214
2602,1,D,19981211000000,22,0,42,4214
2603,1,D,19981211000000,22,0,42,4214
2604,2,D,19981211000000,22,0,42,4214
2605,1,D,19981211000000,22,0,42,4214
2606,1,D,19981211000000,22,0,42,4214
2607,2,D,19981211000000,22,0,42,4214
2608,1,D,19981211000000,22,0,42,4214
2609,2,D,19981211000000,22,0,42,4214
2610,1,D,19981211000000,22,0,42,4214
2611,1,D,19981211000000,22,0,42,4214
2612,2,D,19981211000000,22,0,42,4214
2613,2,D,19981211000000,22,0,42,4214
2614,1,D,19981211000000,22,0,42,4214
2615,3,D,19981211000000,22,0,42,4214
2616,1,D,19981211000000,22,0,42,4214
2617,1,D,19981211000000,22,0,42,4214
2618,1,D,19981211000000,22,0,42,4214
2619,1,D,19981211000000,22,0,42,4214
2620,1,D,19981211000000,22,0,42,4214
2621,1,D,19981211000000,22,0,42,4214
2622,1,D,19981211000000,22,0,42,4214
2623,1,D,19981211000000,22,0,42,4214
2624,1,D,19981211000000,22,0,42,4214
2625,1,D,19981211000000,22,0,42,4214
2626,1,D,19981211000000,22,0,42,4214
2627,1,D,19981211000000,22,0,42,4214
2628,2,D,19981211000000,22,0,42,4214
2629,1,D,19981211000000,22,0,42,4214
2630,1,D,19981211000000,22,0,42,4214
2631,1,D,19981211000000,22,0,42,4214
2632,1,D,19981211000000,22,0,42,4214
2633,1,D,19981211000000,22,0,42,4214
2634,1,D,19981211000000,22,0,42,4214
2635,1,D,19981211000000,22,0,42,4214
2636,1,D,19981211000000,22,0,42,4214
2637,1,D,19981211000000,22,0,42,4214
2638,1,D,19981211000000,22,0,42,4214
2639,2,D,19981211000000,22,0,42,4214
2640,1,D,19981211000000,22,0,42,4214
2641,1,D,19981211000000,22,0,42,4214
2642,1,D,19981211000000,22,0,42,4214
2643,1,D,19981211000000,22,0,42,4214
2644,1,D,19981211000000,22,0,42,4214
2645,1,D,19981211000000,22,0,42,4214
2646,1,D,19981211000000,22,0,42,4214
2647,1,D,19981211000000,22,0,42,4214
2648,1,D,19981211000000,22,0,42,4214
2649,1,D,19981211000000,22,0,42,4214
2650,1,D,19981211000000,22,0,42,4214
2651,2,D,19981211000000,22,0,42,4214
2652,2,D,19981211000000,22,0,42,4214
2653,1,D,19981211000000,22,0,42,4214
2654,2,D,19981211000000,22,0,42,4214
2655,1,D,19981211000000,22,0,42,4214
2656,1,D,19981211000000,22,0,42,4214
2657,1,D,19981211000000,22,0,42,4214
2658,1,D,19981211000000,22,0,42,4214
2659,1,D,19981211000000,22,0,42,4214
2660,1,D,19981211000000,22,0,42,4214
2661,1,D,19981211000000,22,0,42,4214
2662,1,D,19981211000000,22,0,42,4214
2663,1,D,19981211000000,22,0,42,4214
2664,1,D,19981112000000,22,0,42,4214
2665,1,D,19981112000000,22,0,42,4214
2666,1,D,19981112000000,22,0,42,4214
2667,1,D,19981112000000,22,0,42,4214
2668,1,D,19981112000000,22,0,42,4214
2669,1,D,19981211000000,22,0,42,4214
2670,1,D,19981112000000,22,0,42,4214
2671,1,D,19981211000000,82,0,42,4214
2672,2,D,19981211000000,22,0,42,4214
2673,1,D,19981211000000,22,0,42,4214
2674,1,D,19981211000000,22,0,42,4214
2675,1,D,19981211000000,22,0,42,4214
2676,2,D,19981112000000,22,0,42,4214
2677,1,D,19981112000000,22,0,42,4214
2678,1,D,19981211000000,22,0,42,4214
2679,2,D,19981211000000,22,0,42,4214
2680,1,D,19981211000000,22,0,42,4214
2681,2,D,19981211000000,22,0,42,4214
2682,1,D,19981112000000,22,0,42,4214
2683,1,D,19981112000000,22,0,42,4214
2684,1,D,19981112000000,22,0,42,4214
2685,1,D,19981112000000,22,0,42,4214
2686,2,D,19981112000000,22,0,42,4214
2687,1,D,19981112000000,22,0,42,4214
2688,1,D,19981112000000,22,0,42,4214
2689,1,D,19981112000000,22,0,42,4214
2690,1,D,19981112000000,22,0,42,4214
2691,2,D,19981112000000,22,0,42,4214
2692,1,D,19981112000000,22,0,42,4214
2693,1,D,19981112000000,22,0,42,4214
2694,2,D,19981112000000,22,0,42,4214
